( O
China I-LOC
) O
beat O
_RARE_ I-PER
_RARE_ I-PER
( O
Indonesia I-LOC
) O
_RARE_ O

_RARE_ O
15-6 O

9/16 O
- O
_RARE_ I-PER
_RARE_ I-PER
( O
Indonesia I-LOC
) O
beat O
1 O
- O
_RARE_ I-PER
_RARE_ I-PER
( O
Taiwan I-LOC
) O

15-8 O
15-12 O

Women O
's O
singles O
_RARE_ O
round O

1 O
- O
Wang I-PER
_RARE_ I-PER
( O
China I-LOC
) O
beat O
_RARE_ I-PER
( O
Indonesia I-LOC
) O
_RARE_ O
_RARE_ I-PER
( O
Japan I-LOC
) O
beat O
_RARE_ I-PER
_RARE_ I-PER
( O
Sweden I-LOC
) O
11-6 O
11-6 O

Sun I-PER
_RARE_ I-PER
( O
China I-LOC
) O
beat O
_RARE_ I-PER
_RARE_ I-PER
( O
Sweden I-LOC
) O
_RARE_ O
_RARE_ O

5/8 O
- O
_RARE_ I-PER
( O
Indonesia I-LOC
) O
beat O
_RARE_ I-PER
_RARE_ I-PER
_RARE_ I-PER
( O
Malaysia I-LOC
) O
11-6 O

_RARE_ O

_RARE_ I-PER
_RARE_ I-PER
( O
China I-LOC
) O
beat O
Liu I-PER
_RARE_ I-PER
( O
China I-LOC
) O
_RARE_ O
_RARE_ O
_RARE_ O

_RARE_ I-PER
_RARE_ I-PER
( O
China I-LOC
) O
beat O
_RARE_ I-PER
_RARE_ I-PER
( O
New I-LOC
Zealand I-LOC
) O
_RARE_ O
11-6 O

5/8 O
- O
_RARE_ I-PER
_RARE_ I-PER
( O
Sweden I-LOC
) O
beat O
_RARE_ I-PER
_RARE_ I-PER

( O
Malaysia I-LOC
) O
_RARE_ O
_RARE_ O
_RARE_ O

2 O
- O
_RARE_ I-PER
_RARE_ I-PER
( O
China I-LOC
) O
beat O
_RARE_ I-PER
( O
Indonesia I-LOC
) O
_RARE_ O
11-6 O

TENNIS O
- O
_RARE_ O
_RARE_ O
'S O
DRAW O
FOR O
U.S. I-MISC
OPEN I-MISC
. O

NEW I-LOC
YORK I-LOC
1996-08-22 O

_RARE_ O
singles O
draw O
for O
the O

U.S. I-MISC
Open I-MISC
tennis O
championships O
beginning O
Monday O
at O
the O
U.S I-LOC
. O

National I-LOC
Tennis I-LOC
Centre I-LOC
( O
prefix O
denotes O
seeding O
) O
: O

Men O
's O
_RARE_ O

1 O
- O
Pete I-PER
Sampras I-PER
( O
U.S. I-LOC
) O
vs. O
Adrian I-PER
_RARE_ I-PER
( O
Romania I-LOC
) O

_RARE_ I-PER
_RARE_ I-PER
( O
Czech I-LOC
Republic I-LOC
) O
vs. O
qualifier O

Magnus I-PER
_RARE_ I-PER
( O
Sweden I-LOC
) O
vs. O
Alexander I-PER
_RARE_ I-PER
( O
Russia I-LOC
) O

Mikael I-PER
Tillstrom I-PER
( O
Sweden I-LOC
) O
vs O
qualifier O

Qualifier O
vs. O
Andrei I-PER
_RARE_ I-PER
( O
Russia I-LOC
) O

Mark I-PER
_RARE_ I-PER
( O
Australia I-LOC
) O
vs. O
Mark I-PER
Philippoussis I-PER
( O
Australia I-LOC
) O

Roberto I-PER
_RARE_ I-PER
( O
Spain I-LOC
) O
vs. O
_RARE_ I-PER
_RARE_ I-PER
( O
Spain I-LOC
) O

Francisco I-PER
_RARE_ I-PER
( O
Spain I-LOC
) O
vs. O
16 O
- O
Cedric I-PER
Pioline I-PER
( O
France I-LOC
) O

------------------------ O

9 O
- O
Wayne I-PER
Ferreira I-PER
( O
South I-LOC
Africa I-LOC
) O
vs. O
qualifier O

Karol I-PER
Kucera I-PER
( O
Slovakia I-LOC
) O
vs. O
_RARE_ I-PER
_RARE_ I-PER
( O
Sweden I-LOC
) O

Qualifier O
vs. O
Christian I-PER
_RARE_ I-PER
( O
Norway I-LOC
) O

Alex I-PER
_RARE_ I-PER
( O
Spain I-LOC
) O
vs. O
_RARE_ I-PER
Black I-PER
( O
Zimbabwe I-LOC
) O

David I-PER
_RARE_ I-PER
( O
Czech I-LOC
Republic I-LOC
) O
vs. O
_RARE_ I-PER
_RARE_ I-PER
( O
Morocco I-LOC
) O

_RARE_ I-PER
_RARE_ I-PER
( O
Netherlands I-LOC
) O
vs. O
Gilbert I-PER
_RARE_ I-PER
( O
Austria I-LOC
) O

Grant I-PER
_RARE_ I-PER
( O
South I-LOC
Africa I-LOC
) O
vs. O
_RARE_ I-PER
_RARE_ I-PER
( O
France I-LOC
) O

Fernando I-PER
_RARE_ I-PER
( O
Brazil I-LOC
) O
vs. O
7 O
- O
_RARE_ I-PER
Kafelnikov I-PER
( O
Russia I-LOC
) O

------------------------ O

4 O
- O
Goran I-PER
Ivanisevic I-PER
( O
Croatia I-LOC
) O
vs. O
Andrei I-PER
_RARE_ I-PER
( O
Russia I-LOC
) O

Scott I-PER
_RARE_ I-PER
( O
Australia I-LOC
) O
vs. O
_RARE_ I-PER
_RARE_ I-PER
( O
Spain I-LOC
) O

_RARE_ I-PER
_RARE_ I-PER
( O
Italy I-LOC
) O
vs. O
Thomas I-PER
Johansson I-PER
( O
Sweden I-LOC
) O

_RARE_ I-PER
_RARE_ I-PER
( O
Germany I-LOC
) O
vs. O
Greg I-PER
_RARE_ I-PER
( O
Britain I-LOC
) O

Andrei I-PER
Medvedev I-PER
( O
Ukraine I-LOC
) O
vs. O
_RARE_ I-PER
Fleurian I-PER
( O
France I-LOC
) O

Jan I-PER
_RARE_ I-PER
( O
Slovakia I-LOC
) O
vs. O
Chris I-PER
_RARE_ I-PER
( O
U.S. I-LOC
) O

Qualifier O
vs. O
Petr I-PER
Korda I-PER
( O
Czech I-LOC
Republic I-LOC
) O

Bohdan I-PER
Ulihrach I-PER
( O
Czech I-LOC
Republic I-LOC
) O
vs. O
14 O
- O
Alberto I-PER
Costa I-PER

( O
Spain I-LOC
) O

------------------------ O

12 O
- O
Todd I-PER
Martin I-PER
( O
U.S. I-LOC
) O
vs. O
_RARE_ I-PER
El I-PER
_RARE_ I-PER
( O
Morocco I-LOC
) O

Andrea I-PER
_RARE_ I-PER
( O
Italy I-LOC
) O
vs. O
_RARE_ I-PER
_RARE_ I-PER
( O
Japan I-LOC
) O

_RARE_ I-PER
_RARE_ I-PER
( O
U.S. I-LOC
) O
vs. O
qualifier O

_RARE_ I-PER
_RARE_ I-PER
( O
Sweden I-LOC
) O
vs. O
Tim I-PER
Henman I-PER
( O
Britain I-LOC
) O

Paul I-PER
_RARE_ I-PER
( O
Netherlands I-LOC
) O
vs. O
Michael I-PER
Joyce I-PER
( O
U.S. I-LOC
) O

Michael I-PER
_RARE_ I-PER
( O
Australia I-LOC
) O
vs. O
_RARE_ I-PER
_RARE_ I-PER
( O
U.S. I-LOC
) O

Jonathan I-PER
_RARE_ I-PER
( O
U.S. I-LOC
) O
vs. O
Bernd I-PER
_RARE_ I-PER
( O
Germany I-LOC
) O

Stefan I-PER
Edberg I-PER
( O
Sweden I-LOC
) O
vs. O
5 O
- O
Richard I-PER
Krajicek I-PER
( O
Netherlands I-LOC
) O

------------------------ O

6 O
- O
Andre I-PER
Agassi I-PER
( O
U.S. I-LOC
) O
vs. O
_RARE_ I-PER
_RARE_ I-PER
( O
Colombia I-LOC
) O

_RARE_ I-PER
_RARE_ I-PER
( O
South I-LOC
Africa I-LOC
) O
vs. O
_RARE_ I-PER
_RARE_ I-PER
( O
Spain I-LOC
) O

Carlos I-PER
_RARE_ I-PER
( O
Spain I-LOC
) O
vs. O
Scott I-PER
_RARE_ I-PER
( O
U.S. I-LOC
) O

Jan I-PER
_RARE_ I-PER
( O
Netherlands I-LOC
) O
vs. O
_RARE_ I-PER
_RARE_ I-PER
( O
Germany I-LOC
) O

Qualifier O
vs. O
qualifier O

David I-PER
_RARE_ I-PER
( O
U.S. I-LOC
) O
vs. O
Kevin I-PER
Kim I-PER
( O
U.S. I-LOC
) O

Nicolas I-PER
_RARE_ I-PER
( O
Ecuador I-LOC
) O
vs. O
Alex I-PER
O'Brien I-PER
( O
U.S. I-LOC
) O

_RARE_ I-PER
Alami I-PER
( O
Morocco I-LOC
) O
vs. O
11 O
- O
MaliVai I-PER
Washington I-PER
( O
U.S. I-LOC
) O

------------------------ O

13 O
- O
Thomas I-PER
Enqvist I-PER
( O
Sweden I-LOC
) O
vs. O
Stephane I-PER
_RARE_ I-PER
( O
France I-LOC
) O

_RARE_ I-PER
_RARE_ I-PER
( O
France I-LOC
) O
vs. O
_RARE_ I-PER
_RARE_ I-PER
( O
Belgium I-LOC
) O

Mark I-PER
_RARE_ I-PER
( O
Bahamas I-LOC
) O
vs. O
Marcelo I-PER
_RARE_ I-PER
( O
_RARE_ I-LOC
) O

Todd I-PER
Woodbridge I-PER
( O
Australia I-LOC
) O
vs. O
qualifier O

_RARE_ I-PER
_RARE_ I-PER
( O
Belgium I-LOC
) O
vs. O
Sergi I-PER
Bruguera I-PER
( O
Spain I-LOC
) O

Qualifier O
vs. O
Michael I-PER
Stich I-PER
( O
Germany I-LOC
) O

Qualifier O
vs. O
_RARE_ I-PER
Adams I-PER
( O
U.S. I-LOC
) O

Javier I-PER
_RARE_ I-PER
( O
Argentina I-LOC
) O
vs. O
3 O
- O
Thomas I-PER
Muster I-PER
( O
Austria I-LOC
) O

------------------------ O

8 O
- O
Jim I-PER
_RARE_ I-PER
( O
U.S. I-LOC
) O
vs. O
Javier I-PER
Sanchez I-PER
( O
Spain I-LOC
) O

Jim I-PER
_RARE_ I-PER
( O
U.S. I-LOC
) O
vs. O
_RARE_ I-PER
_RARE_ I-PER
( O
Australia I-LOC
) O

Patrick I-PER
Rafter I-PER
( O
Australia I-LOC
) O
vs. O
Kenneth I-PER
_RARE_ I-PER
( O
Denmark I-LOC
) O

Jason I-PER
Stoltenberg I-PER
( O
Australia I-LOC
) O
vs. O
Stefano I-PER
_RARE_ I-PER
( O
Italy I-LOC
) O

_RARE_ I-PER
_RARE_ I-PER
( O
France I-LOC
) O
vs. O
Nicolas I-PER
_RARE_ I-PER
( O
Venezuela I-LOC
) O

Carlos I-PER
Costa I-PER
( O
Spain I-LOC
) O
vs. O
Magnus I-PER
_RARE_ I-PER
( O
Sweden I-LOC
) O

Jeff I-PER
_RARE_ I-PER
( O
U.S. I-LOC
) O
vs. O
Alex I-PER
_RARE_ I-PER
( O
Germany I-LOC
) O

Qualifier O
vs. O
10 O
- O
Marcelo I-PER
Rios I-PER
( O
Chile I-LOC
) O

------------------------ O

15 O
- O
Marc I-PER
Rosset I-PER
( O
Switzerland I-LOC
vs. O
_RARE_ I-PER
_RARE_ I-PER
( O
U.S. I-LOC
) O

Martin I-PER
Damm I-PER
( O
Czech I-LOC
Republic I-LOC
) O
vs. O
_RARE_ I-PER
_RARE_ I-PER
( O
Argentina I-LOC
) O

_RARE_ I-PER
_RARE_ I-PER
( O
Sweden I-LOC
) O
vs. O
_RARE_ I-PER
_RARE_ I-PER
( O
Switzerland I-LOC
) O

_RARE_ I-PER
_RARE_ I-PER
( O
U.S. I-LOC
) O
vs. O
Alberto I-PER
_RARE_ I-PER
( O
Spain I-LOC
) O

_RARE_ I-PER
_RARE_ I-PER
( O
U.S. I-LOC
) O
vs. O
Daniel I-PER
Vacek I-PER
( O
Czech I-LOC
Republic I-LOC
) O

David I-PER
_RARE_ I-PER
( O
Germany I-LOC
) O
vs. O
qualifier O

Qualifier O
vs. O
_RARE_ I-PER
_RARE_ I-PER
( O
Spain I-LOC
) O

Qualifier O
vs. O
2 O
- O
Michael I-PER
Chang I-PER
( O
U.S. I-LOC
) O

BASEBALL O
- O
_RARE_ I-ORG
' O
_RARE_ O
_RARE_ I-PER
_RARE_ I-PER
_RARE_ O
. O

BALTIMORE I-LOC
1996-08-22 O

Baltimore I-ORG
Orioles I-ORG
manager O
_RARE_ I-PER
Johnson I-PER
will O
miss O
Thursday O
night O
's O
game O
against O
the O
Seattle I-ORG
Mariners I-ORG
after O
being O
admitted O
to O
a O
hospital O
with O
an O
_RARE_ O
_RARE_ O
. O

The O
_RARE_ O
Johnson I-PER
was O
_RARE_ O
after O
_RARE_ O
_RARE_ O
. O

" O
He O
is O
in O
no O
danger O
and O
will O
be O
treated O
and O
_RARE_ O
this O
evening O
, O
" O
said O
Orioles I-ORG
team O
_RARE_ O
_RARE_ O
William I-PER
_RARE_ I-PER
, O
adding O
that O
Johnson I-PER
is O
expected O
to O
be O
released O
on O
Friday O
. O

Orioles I-ORG
' O
_RARE_ O
coach O
Andy I-PER
_RARE_ I-PER
will O
manage O
the O
club O
in O
Johnson I-PER
's O
absence O
. O

Johnson I-PER
is O
the O
second O
manager O
to O
be O
_RARE_ O
this O
week O
after O
California I-ORG
Angels I-ORG
_RARE_ O
John I-PER
_RARE_ I-PER
was O
admitted O
to O
New I-LOC
York I-LOC
's O
Columbia I-LOC
_RARE_ I-LOC
Hospital I-LOC
on O
Wednesday O
with O
a O
blood O
_RARE_ O
in O
his O
left O
_RARE_ O
. O

Johnson I-PER
, O
who O
played O
eight O
seasons O
in O
Baltimore I-LOC
, O
was O
named O
Orioles I-ORG
manager O
in O
the O
_RARE_ O
_RARE_ O
Phil I-PER
_RARE_ I-PER
. O

He O
led O
the O
Cincinnati I-ORG
Reds I-ORG
to O
the O
National I-MISC
League I-MISC
Championship I-MISC
Series I-MISC
last O
year O
and O
_RARE_ O
the O
New I-ORG
York I-ORG
_RARE_ I-ORG
to O
a O
World I-MISC
Series I-MISC
championship O
in O
1986 O
. O

Baltimore I-ORG
has O
won O
16 O
of O
its O
last O
22 O
games O
to O
pull O
within O
five O
games O
of O
the O
_RARE_ O
New I-ORG
York I-ORG
Yankees I-ORG
in O
the O
American I-MISC
League I-MISC
East I-MISC
Division I-MISC
. O

BASEBALL O
- O
MAJOR I-MISC
LEAGUE I-MISC
STANDINGS O
AFTER O
WEDNESDAY O
'S O
GAMES O
. O

NEW I-LOC
YORK I-LOC
1996-08-22 O

Major I-MISC
League I-MISC
Baseball I-MISC

standings O
after O
games O
played O
on O
Wednesday O
( O
tabulate O
under O
won O
, O

lost O
, O
winning O
percentage O
and O
games O
behind O
) O
: O

AMERICAN I-MISC
LEAGUE I-MISC

EASTERN I-MISC
DIVISION I-MISC

W O
L O
PCT O
GB O

NEW I-ORG
YORK I-ORG
72 O
53 O
_RARE_ O
- O

BALTIMORE I-ORG
67 O
58 O
_RARE_ O
5 O

BOSTON I-ORG
63 O
64 O
.496 O
10 O

TORONTO I-ORG
58 O
69 O
.457 O
15 O

DETROIT I-ORG
44 O
82 O
_RARE_ O
28 O
1/2 O

CENTRAL I-MISC
DIVISION I-MISC

CLEVELAND I-ORG
76 O
51 O
_RARE_ O
- O

CHICAGO I-ORG
69 O
59 O
_RARE_ O
7 O
1/2 O

MINNESOTA I-ORG
63 O
63 O
.500 O
12 O
1/2 O

MILWAUKEE I-ORG
60 O
68 O
.469 O
16 O
1/2 O

KANSAS I-ORG
CITY I-ORG
58 O
70 O
_RARE_ O
18 O
1/2 O

WESTERN I-MISC
DIVISION I-MISC

TEXAS I-ORG
73 O
54 O
_RARE_ O
- O

SEATTLE I-ORG
64 O
61 O
_RARE_ O
8 O

OAKLAND I-ORG
62 O
67 O
_RARE_ O
12 O

CALIFORNIA I-ORG
58 O
68 O
_RARE_ O
14 O
1/2 O

THURSDAY O
, O
AUGUST O
22 O
SCHEDULE O

OAKLAND I-ORG
AT O
BOSTON I-LOC

SEATTLE I-ORG
AT O
BALTIMORE I-LOC

CALIFORNIA I-ORG
AT O
NEW I-LOC
YORK I-LOC

TORONTO I-ORG
AT O
CHICAGO I-LOC

DETROIT I-ORG
AT O
KANSAS I-LOC
CITY I-LOC

TEXAS I-ORG
AT O
MINNESOTA I-LOC

NATIONAL I-MISC
LEAGUE I-MISC

EASTERN I-MISC
DIVISION I-MISC

W O
L O
PCT O
GB O

ATLANTA I-ORG
79 O
46 O
_RARE_ O
- O

MONTREAL I-ORG
67 O
58 O
_RARE_ O
12 O

NEW I-ORG
YORK I-ORG
59 O
69 O
_RARE_ O
21 O
1/2 O

FLORIDA I-ORG
58 O
69 O
.457 O
22 O

PHILADELPHIA I-ORG
52 O
75 O
_RARE_ O
28 O

CENTRAL I-MISC
DIVISION I-MISC

HOUSTON I-ORG
68 O
59 O
_RARE_ O
- O

ST I-ORG
LOUIS I-ORG
67 O
59 O
_RARE_ O
1/2 O

CHICAGO I-ORG
63 O
62 O
.504 O
4 O

CINCINNATI I-ORG
62 O
62 O
.500 O
4 O
1/2 O

PITTSBURGH I-ORG
53 O
73 O
_RARE_ O
14 O
1/2 O

WESTERN I-MISC
DIVISION I-MISC

SAN I-ORG
DIEGO I-ORG
70 O
59 O
.543 O
- O

LOS I-ORG
ANGELES I-ORG
66 O
60 O
_RARE_ O
2 O
1/2 O

COLORADO I-ORG
65 O
62 O
_RARE_ O
4 O

SAN I-ORG
FRANCISCO I-ORG
54 O
70 O
_RARE_ O
13 O
1/2 O

THURSDAY O
, O
AUGUST O
22 O
SCHEDULE O

ST I-ORG
LOUIS I-ORG
AT O
COLORADO I-LOC

CINCINNATI I-ORG
AT O
ATLANTA I-LOC

PITTSBURGH I-ORG
AT O
HOUSTON I-LOC

PHILADELPHIA I-ORG
AT O
LOS I-LOC
ANGELES I-LOC

MONTREAL I-ORG
AT O
SAN I-LOC
FRANCISCO I-LOC

BASEBALL O
- O
MAJOR I-MISC
LEAGUE I-MISC
RESULTS O
WEDNESDAY O
. O

NEW I-LOC
YORK I-LOC
1996-08-22 O

Results O
of O
Major I-MISC
League I-MISC

Baseball O
games O
played O
on O
Wednesday O
( O
home O
team O
in O
CAPS O
) O
: O

American I-MISC
League I-MISC

California I-ORG
7 O
NEW I-ORG
YORK I-ORG
1 O

DETROIT I-ORG
7 O
Chicago I-ORG
4 O

Milwaukee I-ORG
10 O
MINNESOTA I-ORG
7 O

BOSTON I-ORG
6 O
Oakland I-ORG
4 O

BALTIMORE I-ORG
10 O
Seattle I-ORG
5 O

Texas I-ORG
10 O
CLEVELAND I-ORG
8 O
( O
in O
10 O
) O

Toronto I-ORG
6 O
KANSAS I-ORG
CITY I-ORG
2 O

National I-MISC
League I-MISC

CHICAGO I-ORG
8 O
Florida I-ORG
3 O

SAN I-ORG
FRANCISCO I-ORG
12 O
New I-ORG
York I-ORG
11 O

ATLANTA I-ORG
4 O
Cincinnati I-ORG
3 O

Pittsburgh I-ORG
5 O
HOUSTON I-ORG
2 O

COLORADO I-ORG
10 O
St I-ORG
Louis I-ORG
2 O

Philadelphia I-ORG
6 O
LOS I-ORG
ANGELES I-ORG
0 O

SAN I-ORG
DIEGO I-ORG
7 O
Montreal I-ORG
2 O

BASEBALL O
- O
_RARE_ I-PER
_RARE_ O
IN O
_RARE_ O
_RARE_ O
TEXAS I-ORG
_RARE_ O
_RARE_ I-ORG
. O

CLEVELAND I-LOC
1996-08-22 O

_RARE_ I-PER
_RARE_ I-PER
's O
two-run O
homer O
in O
the O
top O
of O
the O
10th O
inning O
rallied O
the O
Texas I-ORG
Rangers I-ORG
to O
a O
_RARE_ O
victory O
over O
the O
Cleveland I-ORG
Indians I-ORG
Wednesday O
in O
the O
rubber O
game O
of O
a O
three-game O
series O
between O
division O
leaders O
. O

With O
one O
out O
, O
_RARE_ I-PER
hit O
a O
1-1 O
pitch O
from O
_RARE_ I-PER
_RARE_ I-PER
( O
_RARE_ O
) O
over O
the O
_RARE_ O
_RARE_ O
for O
his O
15th O
home O
run O
. O

" O
It O
was O
an O
_RARE_ O
pitch O
and O
I O
just O
tried O
to O
get O
a O
good O
_RARE_ O
on O
it O
and O
put O
it O
in O
play O
, O
" O
_RARE_ I-PER
said O
. O
" O

This O
was O
a O
big O
game O
. O

The O
crowd O
was O
behind O
him O
and O
it O
was O
_RARE_ O
. O
" O

The O
shot O
brought O
home O
_RARE_ I-PER
Rodriguez I-PER
, O
who O
had O
his O
second O
double O
of O
the O
game O
, O
giving O
him O
42 O
this O
season O
, O
41 O
as O
a O
_RARE_ O
. O

He O
joined O
_RARE_ I-PER
_RARE_ I-PER
, O
Johnny I-PER
_RARE_ I-PER
and O
Terry I-PER
Kennedy I-PER
as O
the O
only O
_RARE_ O
with O
40 O
doubles O
in O
a O
season O
. O

The O
Rangers I-ORG
have O
won O
10 O
of O
their O
last O
12 O
games O
and O
six O
of O
nine O
meetings O
against O
the O
Indians I-ORG
this O
season O
. O

The O
American I-MISC
League I-MISC
Western I-MISC
leaders O
have O
won O
eight O
of O
15 O
games O
at O
_RARE_ I-LOC
Field I-LOC
, O
_RARE_ O
the O
Yankees I-ORG
as O
the O
only O
teams O
with O
a O
winning O
record O
at O
the O
_RARE_ I-MISC
Central I-MISC
leaders O
' O
home O
. O

Cleveland I-ORG
lost O
for O
just O
the O
second O
time O
in O
six O
games O
. O

The O
Indians I-ORG
sent O
the O
game O
into O
extra O
innings O
in O
the O
ninth O
on O
Kenny I-PER
_RARE_ I-PER
's O
two-run O
single O
. O

_RARE_ I-PER
_RARE_ I-PER
( O
1-0 O
) O
_RARE_ O
his O
first O
save O
opportunity O
but O
got O
the O
win O
, O
allowing O
three O
hits O
with O
two O
walks O
and O
three O
strikeouts O
in O
1 O
_RARE_ O
scoreless O
innings O
. O

Dean I-PER
_RARE_ I-PER
hit O
his O
30th O
homer O
for O
the O
Rangers I-ORG
. O

In O
Baltimore I-LOC
, O
_RARE_ I-PER
Ripken I-PER
had O
four O
hits O
and O
snapped O
a O
_RARE_ O
tie O
with O
a O
solo O
homer O
and O
Bobby I-PER
Bonilla I-PER
added O
a O
three-run O
shot O
in O
the O
seventh O
to O
power O
the O
_RARE_ O
Orioles I-ORG
to O
a O
_RARE_ O
victory O
over O
the O
Seattle I-ORG
Mariners I-ORG
. O

The O
Mariners I-ORG
scored O
four O
runs O
in O
the O
top O
of O
the O
fifth O
to O
tie O
the O
game O
_RARE_ O
but O
Ripken I-PER
led O
off O
the O
bottom O
of O
the O
inning O
with O
his O
21st O
homer O
off O
starter O
_RARE_ I-PER
_RARE_ I-PER
( O
_RARE_ O
) O
. O

Bonilla I-PER
's O
blast O
was O
the O
first O
time O
_RARE_ I-PER
Johnson I-PER
, O
last O
season O
's O
_RARE_ I-PER
Young I-PER
winner O
, O
allowed O
a O
run O
in O
five O
relief O
_RARE_ O
since O
coming O
off O
the O
_RARE_ O
list O
on O
August O
6 O
. O

Bonilla I-PER
has O
21 O
RBI I-MISC
and O
15 O
runs O
in O
his O
last O
20 O
games O
. O

Baltimore I-LOC
has O
won O
seven O
of O
nine O
and O
16 O
of O
its O
last O
22 O
and O
cut O
the O
Yankees I-ORG
' O
lead O
in O
the O
_RARE_ I-MISC
East I-MISC
to O
five O
games O
. O

Scott I-PER
_RARE_ I-PER
( O
_RARE_ O
) O
_RARE_ O
to O
his O
third O
straight O
win O
. O

Alex I-PER
Rodriguez I-PER
had O
two O
homers O
and O
four O
RBI I-MISC
for O
the O
Mariners I-ORG
, O
who O
have O
dropped O
three O
in O
a O
row O
and O
11 O
of O
15 O
. O

He O
became O
the O
fifth O
_RARE_ O
in O
major-league O
history O
to O
hit O
30 O
homers O
in O
a O
season O
and O
the O
first O
since O
Ripken I-PER
hit O
34 O
in O
1991 O
. O

Chris I-PER
_RARE_ I-PER
hit O
his O
_RARE_ O
homer O
for O
Baltimore I-LOC
. O

In O
New I-LOC
York I-LOC
, O
Jason I-PER
_RARE_ I-PER
scattered O
10 O
hits O
over O
6 O
_RARE_ O
innings O
in O
his O
major-league O
debut O
and O
_RARE_ I-PER
Davis I-PER
_RARE_ O
a O
homer O
from O
each O
side O
of O
the O
_RARE_ O
as O
the O
California I-ORG
Angels I-ORG
defeated O
the O
Yankees I-ORG
7-1 O
. O

_RARE_ I-PER
allowed O
a O
homer O
to O
Derek I-PER
_RARE_ I-PER
on O
his O
first O
major-league O
pitch O
but O
settled O
down O
. O

He O
was O
the O
_RARE_ O
_RARE_ O
used O
by O
the O
Angels I-ORG
this O
season O
, O
_RARE_ O
a O
major-league O
record O
. O

Jimmy I-PER
Key I-PER
( O
_RARE_ O
) O
took O
the O
loss O
as O
the O
Yankees I-ORG
lost O
their O
ninth O
in O
14 O
games O
. O

They O
_RARE_ O
11 O
_RARE_ O
. O

California I-LOC
played O
without O
interim O
manager O
John I-PER
_RARE_ I-PER
, O
who O
was O
admitted O
to O
a O
New I-LOC
York I-LOC
hospital O
with O
a O
blood O
_RARE_ O
in O
his O
right O
_RARE_ O
. O

In O
Boston I-LOC
, O
Mike I-PER
_RARE_ I-PER
's O
_RARE_ O
two-run O
single O
snapped O
an O
_RARE_ O
tie O
and O
gave O
the O
Red I-ORG
Sox I-ORG
their O
third O
straight O
win O
, O
6-4 O
over O
the O
Oakland I-ORG
Athletics I-ORG
. O

_RARE_ I-PER
owns O
a O
_RARE_ O
career O
_RARE_ O
average O
with O
the O
bases O
loaded O
( O
_RARE_ O
) O
. O

Boston I-LOC
's O
_RARE_ I-PER
_RARE_ I-PER
went O
_RARE_ O
with O
a O
walk O
, O
stole O
home O
for O
one O
of O
his O
three O
runs O
scored O
and O
_RARE_ O
his O
_RARE_ O
RBI I-MISC
. O

Scott I-PER
_RARE_ I-PER
homered O
and O
drove O
in O
two O
runs O
for O
the O
Athletics I-ORG
, O
who O
have O
lost O
seven O
of O
their O
last O
nine O
games O
. O

In O
Detroit I-LOC
, O
Brad I-PER
_RARE_ I-PER
's O
three-run O
homer O
capped O
a O
_RARE_ O
eighth O
and O
lifted O
the O
Tigers I-ORG
to O
a O
7-4 O
victory O
over O
the O
_RARE_ O
Chicago I-ORG
White I-ORG
Sox I-ORG
. O

The O
Tigers I-ORG
have O
won O
consecutive O
games O
after O
_RARE_ O
eight O
in O
a O
row O
, O
but O
have O
won O
nine O
of O
their O
last O
12 O
at O
home O
. O

The O
White I-ORG
Sox I-ORG
have O
lost O
six O
of O
their O
last O
eight O
games O
. O

In O
Kansas I-LOC
City I-LOC
, O
Juan I-PER
Guzman I-PER
_RARE_ O
a O
_RARE_ O
_RARE_ O
to O
win O
for O
the O
first O
time O
in O
over O
a O
month O
and O
lower O
his O
_RARE_ O
_RARE_ I-MISC
as O
the O
Toronto I-ORG
_RARE_ I-ORG
_RARE_ I-ORG
won O
their O
fourth O
straight O
, O
6-2 O
over O
the O
_RARE_ I-ORG
. O

Guzman I-PER
( O
_RARE_ O
) O
won O
for O
the O
first O
time O
since O
July O
16 O
, O
a O
span O
of O
six O
starts O
. O

He O
allowed O
two O
runs O
-- O
one O
earned O
-- O
and O
_RARE_ O
his O
_RARE_ I-MISC
to O
_RARE_ O
. O

At O
Minnesota I-LOC
, O
John I-PER
_RARE_ I-PER
's O
three-run O
homer O
, O
his O
26th O
, O
capped O
a O
five-run O
eighth O
inning O
that O
rallied O
the O
Milwaukee I-ORG
Brewers I-ORG
to O
a O
_RARE_ O
victory O
over O
the O
Twins I-ORG
. O

_RARE_ I-PER
added O
an O
RBI I-MISC
single O
in O
the O
ninth O
and O
had O
four O
RBI I-MISC
. O

Jose I-PER
_RARE_ I-PER
hit O
his O
21st O
homer O
for O
Milwaukee I-ORG
. O

SOCCER O
- O
_RARE_ I-PER
_RARE_ O
_RARE_ O
PSV I-ORG
4-1 O
WIN O
. O

AMSTERDAM I-LOC
1996-08-22 O

Philip I-PER
Cocu I-PER
scored O
twice O
in O
the O
second O
half O
to O
_RARE_ O
PSV I-ORG
Eindhoven I-ORG
